Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz
 2024-12-17 5:5:56.251	0.3545	-0.7651	0.459	17.9443	-2.4414	-10.6812	-57.596	-23.445	-170.376	28.17	65236	63196	53866
 2024-12-17 5:5:56.271	0.3472	-0.7456	0.4385	15.625	-5.8594	-1.709	-57.321	-23.566	-170.42	28.15	65222	63174	53846
 2024-12-17 5:5:56.291	0.3652	-0.7695	0.4229	6.0425	0.1221	6.897	-57.206	-23.472	-170.431	28.1	65217	63154	53832
 2024-12-17 5:5:56.316	0.4062	-0.7749	0.438	-0.7324	-8.3618	9.6436	-57.365	-23.401	-170.255	28.18	65209	63146	53818
 2024-12-17 5:5:56.336	0.4463	-0.7886	0.4761	-1.9531	-7.2632	7.6294	-57.524	-23.351	-170.123	28.15	65187	63139	53819
 2024-12-17 5:5:56.356	0.4673	-0.7705	0.4741	0.061	0.1831	0.5493	-57.552	-23.351	-170.206	28.18	65174	63138	53817
 2024-12-17 5:5:56.376	0.418	-0.7905	0.4644	-0.4883	-6.0425	-8.4229	-57.596	-23.571	-170.283	28.15	65166	63137	53818
 2024-12-17 5:5:56.396	0.3467	-0.7798	0.4771	-3.6621	-1.5869	-2.0142	-57.684	-23.774	-170.392	28.17	65151	63138	53809
 2024-12-17 5:5:56.421	0.356	-0.7866	0.4897	-2.8076	-4.2725	4.6387	-57.788	-23.802	-170.436	28.15	65137	63141	53806
 2024-12-17 5:5:56.441	0.1992	-0.3931	0.2446	0.3052	-1.2207	8.9722	-57.898	-23.73	-170.392	28.2	65120	63152	53823
 2024-12-17 5:5:56.461	0.4224	-0.79	0.4883	5.0659	-0.061	9.0332	-57.925	-23.582	-170.354	28.17	65112	63158	53799
 2024-12-17 5:5:56.486	0.4355	-0.791	0.4727	5.7373	2.1973	4.3335	-57.843	-23.417	-170.37	28.15	65113	63151	53802
 2024-12-17 5:5:56.506	0.416	-0.7803	0.459	2.2583	-0.8545	-1.4648	-57.777	-23.39	-170.447	28.15	65121	63146	53801
 2024-12-17 5:5:56.526	0.3813	-0.7925	0.4644	-0.6104	-2.1362	-1.9531	-57.783	-23.445	-170.519	28.13	65116	63137	53806
 2024-12-17 5:5:56.546	0.3813	-0.7812	0.4702	-2.7466	-2.2583	1.6479	-57.843	-23.472	-170.557	28.17	65106	63136	53786
 2024-12-17 5:5:56.566	0.4106	-0.7734	0.48	-1.5869	-2.3804	2.6855	-57.931	-23.456	-170.568	28.15	65100	63133	53777
 2024-12-17 5:5:56.586	0.4087	-0.7798	0.4697	-2.3193	-1.77	-0.3052	-58.019	-23.467	-170.601	28.17	65079	63136	53782
 2024-12-17 5:5:56.611	0.3892	-0.7744	0.4707	-2.5635	-4.0894	-1.6479	-58.096	-23.527	-170.629	28.17	65085	63139	53782
 2024-12-17 5:5:56.631	0.3687	-0.7939	0.4697	-4.2725	-0.6104	2.5635	-58.2	-23.522	-170.656	28.15	65075	63144	53777
 2024-12-17 5:5:56.651	0.3931	-0.8052	0.4766	-4.7607	-1.6479	6.4087	-58.337	-23.439	-170.645	28.17	65061	63161	53780
 2024-12-17 5:5:56.671	0.4312	-0.7983	0.4893	-2.2583	-1.6479	3.9673	-58.436	-23.379	-170.634	28.13	65044	63171	53782
 2024-12-17 5:5:56.696	0.4326	-0.7983	0.4805	0.7324	1.709	-2.6855	-58.425	-23.395	-170.766	28.12	65022	63166	53879
 2024-12-17 5:5:56.716	0.396	-0.7939	0.46	-0.3662	-0.7324	-6.6528	-58.414	-23.516	-170.898	28.12	65027	63176	53841
 2024-12-17 5:5:56.736	0.3789	-0.7817	0.4639	-2.0142	-3.2349	-4.6997	-58.464	-23.632	-170.964	28.15	65023	63175	53847
 2024-12-17 5:5:56.756	0.376	-0.7974	0.4629	-3.8452	-0.1831	-0.4883	-58.552	-23.637	-171.035	28.15	65011	63178	53832
 2024-12-17 5:5:56.781	0.3999	-0.7856	0.48	-1.4648	-1.9531	-0.1221	-58.661	-23.654	-171.068	28.17	65024	63217	53842
 2024-12-17 5:5:56.801	0.3916	-0.7896	0.4717	0.5493	1.4648	1.2817	-58.694	-23.659	-171.112	28.17	65013	63196	53845
 2024-12-17 5:5:56.821	0.3994	-0.7988	0.4624	0.1221	0.6714	3.0518	-58.689	-23.61	-171.183	28.17	65014	63199	53832
 2024-12-17 5:5:56.841	0.4165	-0.8022	0.4673	-0.1831	-0.3662	1.8921	-58.711	-23.549	-171.233	28.17	65018	63200	53817
 2024-12-17 5:5:56.866	0.4248	-0.7944	0.4683	-0.1831	0.4883	-1.5869	-58.722	-23.544	-171.299	28.15	65057	63195	53800
 2024-12-17 5:5:56.886	0.4038	-0.7817	0.4634	-0.3662	-1.9531	-6.2256	-58.722	-23.621	-171.392	28.17	65029	63198	53817
 2024-12-17 5:5:56.906	0.3638	-0.7886	0.4629	-1.8311	-2.6245	-4.4556	-58.744	-23.736	-171.475	28.15	65025	63202	53824
 2024-12-17 5:5:56.926	0.3599	-0.7822	0.4668	-2.5024	-0.5493	2.1973	-58.821	-23.758	-171.524	28.12	65019	63207	53815
 2024-12-17 5:5:56.951	0.3843	-0.7939	0.4746	-2.2583	-0.4272	7.8125	-58.903	-23.643	-171.508	28.15	65010	63208	53802
 2024-12-17 5:5:56.971	0.4331	-0.811	0.4805	0.5493	1.5869	7.6294	-58.936	-23.494	-171.502	28.15	64994	63215	53820
 2024-12-17 5:5:56.991	0.4492	-0.8115	0.4722	1.8921	1.0986	0.061	-58.909	-23.45	-171.562	28.13	64986	63210	53821
 2024-12-17 5:5:57.11	0.4307	-0.7866	0.4692	2.1973	-0.3662	-7.6294	-58.848	-23.549	-171.683	28.17	64983	63210	53830
 2024-12-17 5:5:57.31	0.3711	-0.7715	0.4526	1.6479	-0.9155	-9.5215	-58.771	-23.758	-171.87	28.15	64995	63207	53851
 2024-12-17 5:5:57.56	0.3389	-0.7637	0.4448	-1.4648	-1.77	-1.5869	-58.81	-23.802	-171.909	28.15	64996	63209	53842
 2024-12-17 5:5:57.76	0.3569	-0.7993	0.4517	-4.2725	-0.2441	9.2163	-58.947	-23.637	-171.859	28.18	64989	63212	53846
 2024-12-17 5:5:57.96	0.4346	-0.8076	0.4702	-4.7607	0.061	11.9019	-59.106	-23.428	-171.782	28.17	64989	63223	53845
 2024-12-17 5:5:57.116	0.4248	-0.7954	0.4863	3.479	-0.5493	-6.1035	-59.139	-23.456	-171.81	28.15	64988	63232	53852
 2024-12-17 5:5:57.141	0.3779	-0.7905	0.4619	5.3711	2.5635	-5.4321	-59.035	-23.56	-171.936	28.12	64978	63224	53849
 2024-12-17 5:5:57.161	0.3594	-0.7754	0.4404	1.4648	0.9766	-2.0142	-58.92	-23.615	-172.084	28.17	64980	63211	53835
 2024-12-17 5:5:57.181	0.3623	-0.7905	0.4482	-2.8076	-3.1738	4.1504	-58.914	-23.621	-172.139	28.18	64982	63207	53829
 2024-12-17 5:5:57.201	0.4038	-0.8032	0.4678	-5.4932	0.3052	7.5073	-59.035	-23.555	-172.095	28.15	64989	63219	53840
 2024-12-17 5:5:57.221	0.4468	-0.8037	0.48	-1.8311	-2.6245	4.5166	-59.189	-23.423	-172.051	28.17	64986	63220	53852
 2024-12-17 5:5:57.246	0.4512	-0.7925	0.4795	3.0518	1.0376	-4.3945	-59.183	-23.434	-172.09	28.15	64936	63226	53897
 2024-12-17 5:5:57.266	0.3818	-0.7832	0.4497	2.2583	1.77	-9.0942	-59.095	-23.544	-172.244	28.13	64973	63198	53866
 2024-12-17 5:5:57.286	0.3447	-0.7788	0.4487	-0.5493	-3.2349	-1.77	-59.068	-23.643	-172.337	28.18	64968	63209	53859
 2024-12-17 5:5:57.306	0.3652	-0.8022	0.4551	-4.6997	1.4648	6.1646	-59.145	-23.61	-172.348	28.17	64979	63211	53861
 2024-12-17 5:5:57.326	0.415	-0.8091	0.4697	-5.9204	-2.5024	6.6528	-59.332	-23.478	-172.299	28.17	64981	63227	53861
 2024-12-17 5:5:57.351	0.4458	-0.8081	0.4941	-0.3052	-2.5635	1.0986	-59.403	-23.461	-172.271	28.15	64968	63236	53848
 2024-12-17 5:5:57.371	0.4326	-0.7959	0.4756	5.127	5.0049	-4.3335	-59.293	-23.483	-172.408	28.15	64970	63239	53835
 2024-12-17 5:5:57.391	0.3823	-0.7671	0.4434	5.4932	1.2817	-8.4229	-59.139	-23.588	-172.579	28.17	64970	63228	53836
 2024-12-17 5:5:57.411	0.3335	-0.7876	0.437	0.3662	-0.9155	-1.1597	-59.101	-23.643	-172.656	28.15	64966	63218	53833
 2024-12-17 5:5:57.436	0.3579	-0.8027	0.4478	-6.5308	-0.7324	8.667	-59.288	-23.5	-172.601	28.15	64957	63222	53847
 2024-12-17 5:5:57.456	0.2212	-0.3999	0.2378	-4.7607	-5.0659	9.5215	-59.469	-23.379	-172.447	28.15	64951	63236	53843
 2024-12-17 5:5:57.476	0.4653	-0.8003	0.4902	1.4648	2.4414	1.2207	-59.431	-23.335	-172.524	28.17	64957	63232	53844
 2024-12-17 5:5:57.496	0.4189	-0.7974	0.4585	4.2114	2.0142	-7.7515	-59.299	-23.456	-172.689	28.15	64955	63223	53853
 2024-12-17 5:5:57.516	0.3618	-0.7842	0.4492	1.1597	-1.2207	-7.1411	-59.26	-23.593	-172.793	28.15	64953	63225	53850
 2024-12-17 5:5:57.536	0.373	-0.7974	0.4634	-2.9907	-0.1831	8.3618	-59.332	-23.527	-172.793	28.21	64942	63235	53862
 2024-12-17 5:5:57.561	0.4282	-0.8091	0.4766	-1.0986	-1.8921	8.667	-59.431	-23.379	-172.733	28.15	64937	63219	53871
 2024-12-17 5:5:57.581	0.4282	-0.8091	0.4766	2.6855	2.3193	0.9766	-59.469	-23.269	-172.683	28.15	64949	63234	53862
 2024-12-17 5:5:57.601	0.458	-0.8047	0.478	2.6855	2.3193	0.9766	-59.409	-23.231	-172.76	28.15	64952	63230	53863
 2024-12-17 5:5:57.621	0.4238	-0.7886	0.4546	3.54	1.5259	-7.2632	-59.299	-23.351	-172.908	28.12	64943	63235	53869
 2024-12-17 5:5:57.641	0.3335	-0.79	0.4448	-1.77	1.4648	2.0142	-59.26	-23.489	-173.018	28.15	64945	63231	53886
 2024-12-17 5:5:57.666	0.3813	-0.8003	0.457	-5.127	-0.4883	9.7046	-59.332	-23.406	-173.029	28.15	64988	63241	53840
 2024-12-17 5:5:57.686	0.4399	-0.8022	0.481	-2.5024	-1.8921	6.6528	-59.469	-23.258	-172.958	28.13	64960	63247	53862
 2024-12-17 5:5:57.706	0.4473	-0.8032	0.4761	1.709	2.6855	-1.0986	-59.529	-23.187	-172.93	28.18	64955	63248	53840
 2024-12-17 5:5:57.731	0.4072	-0.8008	0.4507	1.9531	1.0986	-7.2632	-59.453	-23.242	-173.073	28.17	64951	63245	53836
 2024-12-17 5:5:57.751	0.3623	-0.792	0.4482	-2.7466	-3.418	-6.7139	-59.442	-23.379	-173.167	28.15	64947	63237	53834
 2024-12-17 5:5:57.771	0.3555	-0.7935	0.4678	-4.8828	-3.8452	0.061	-59.54	-23.472	-173.172	28.15	64945	63247	53836
 2024-12-17 5:5:57.791	0.3857	-0.791	0.4795	-1.8311	-0.7935	5.0049	-59.639	-23.445	-173.139	28.13	64940	63254	53854
 2024-12-17 5:5:57.811	0.4067	-0.7993	0.4756	2.6245	1.4648	4.5166	-59.634	-23.329	-173.134	28.13	64943	63255	53857
 2024-12-17 5:5:57.836	0.416	-0.8086	0.46	5.127	3.7842	3.6621	-59.54	-23.231	-173.188	28.15	64955	63248	53843
 2024-12-17 5:5:57.856	0.4214	-0.8037	0.4463	3.9062	1.77	0.0	-59.447	-23.192	-173.254	28.13	64963	63241	53841
 2024-12-17 5:5:57.876	0.4033	-0.7891	0.4468	0.1831	-0.9766	-4.8218	-59.42	-23.264	-173.326	28.15	64971	63235	53836
 2024-12-17 5:5:57.896	0.3662	-0.7837	0.4546	-1.9531	-3.0518	-3.9673	-59.469	-23.384	-173.364	28.17	64977	63239	53838
 2024-12-17 5:5:57.921	0.3564	-0.793	0.4648	-3.0518	-1.4648	1.8921	-59.551	-23.362	-173.353	28.15	64971	63252	53845
 2024-12-17 5:5:57.941	0.3887	-0.7979	0.4697	-1.6479	0.0	6.3477	-59.617	-23.253	-173.315	28.17	64962	63251	53830
 2024-12-17 5:5:57.961	0.4175	-0.8062	0.4688	-0.2441	1.5259	4.9438	-59.634	-23.148	-173.326	28.15	64954	63251	53826
 2024-12-17 5:5:57.981	0.418	-0.7974	0.4668	1.2817	0.7935	0.9766	-59.601	-23.143	-173.381	28.17	64955	63252	53830
 2024-12-17 5:5:58.1	0.3828	-0.7812	0.458	1.8921	0.0	-5.7373	-59.551	-23.22	-173.458	28.18	64960	63246	53834
 2024-12-17 5:5:58.26	0.3447	-0.7881	0.4507	-0.061	-0.4883	-1.3428	-59.507	-23.302	-173.54	28.18	64972	63238	53822
 2024-12-17 5:5:58.46	0.3672	-0.8062	0.4575	-3.1738	-0.9766	6.897	-59.535	-23.291	-173.551	28.15	64965	63234	53819
 2024-12-17 5:5:58.66	0.4302	-0.8037	0.4727	-1.709	-0.4883	6.6528	-59.634	-23.176	-173.491	28.15	64968	63243	53833
 2024-12-17 5:5:58.86	0.4395	-0.8022	0.4731	1.8921	0.9766	-1.0376	-59.672	-23.093	-173.469	28.15	64957	63249	53838
 2024-12-17 5:5:58.106	0.4028	-0.7944	0.4595	4.0894	1.2817	-5.4932	-59.579	-23.148	-173.573	28.13	64945	63244	53833
 2024-12-17 5:5:58.131	0.3599	-0.7881	0.4448	1.2817	0.9155	-4.3945	-59.502	-23.225	-173.677	28.18	64954	63242	53826
 2024-12-17 5:5:58.151	0.3535	-0.7935	0.4507	-2.6855	-1.6479	1.9531	-59.518	-23.247	-173.716	28.18	64952	63240	53814
 2024-12-17 5:5:58.171	0.3887	-0.8057	0.4692	-3.9062	-1.3428	5.9204	-59.617	-23.192	-173.672	28.15	64959	63252	53803
 2024-12-17 5:5:58.191	0.4258	-0.8018	0.48	-1.0986	-1.0986	3.1738	-59.711	-23.11	-173.622	28.13	64951	63257	53821
 2024-12-17 5:5:58.216	0.4277	-0.8003	0.4766	3.6621	0.8545	-1.6479	-59.661	-23.115	-173.661	28.15	64956	63245	53807
 2024-12-17 5:5:58.236	0.396	-0.793	0.4526	4.1504	3.6011	-4.6997	-59.54	-23.159	-173.787	28.17	64957	63257	53808
 2024-12-17 5:5:58.256	0.3662	-0.7856	0.4424	1.8311	-0.4272	-2.7466	-59.48	-23.209	-173.864	28.15	64953	63241	53815
 2024-12-17 5:5:58.276	0.3652	-0.791	0.4468	-2.6245	0.7324	1.5259	-59.513	-23.198	-173.897	28.13	64954	63244	53812
 2024-12-17 5:5:58.296	0.3838	-0.8047	0.4595	-5.249	-2.5635	4.4556	-59.678	-23.132	-173.831	28.15	64950	63249	53818
 2024-12-17 5:5:58.321	0.4141	-0.8008	0.4854	-3.2959	-2.5024	2.5635	-59.777	-23.11	-173.782	28.15	64940	63252	53817
 2024-12-17 5:5:58.341	0.4131	-0.8076	0.4839	1.6479	1.2207	0.4272	-59.738	-23.093	-173.831	28.15	64940	63248	53810
 2024-12-17 5:5:58.361	0.4048	-0.7988	0.4688	4.0894	2.4414	-2.5024	-59.628	-23.11	-173.93	28.2	64947	63229	53812
 2024-12-17 5:5:58.551	0.4121	-0.7983	0.4697	-1.0986	1.77	7.4463	-59.59	-23.049	-173.99	28.18	64952	63236	53799
 2024-12-17 5:5:58.571	0.4429	-0.8008	0.4678	1.709	-0.5493	1.8921	-59.601	-22.961	-173.974	28.15	64954	63242	53800
 2024-12-17 5:5:58.591	0.4229	-0.8027	0.4551	2.0752	1.6479	-5.3711	-59.535	-23.011	-174.056	28.15	64952	63235	53794
 2024-12-17 5:5:58.616	0.373	-0.7886	0.4434	-1.5259	-0.7324	-8.2397	-59.524	-23.148	-174.161	28.17	64951	63228	53796
 2024-12-17 5:5:58.636	0.3413	-0.7896	0.4604	-4.1504	-4.8828	-2.1973	-59.606	-23.247	-174.15	28.13	64950	63229	53793
 2024-12-17 5:5:58.656	0.3613	-0.79	0.4761	-3.6011	-0.2441	4.8218	-59.711	-23.203	-174.111	28.15	64948	63233	53781
 2024-12-17 5:5:58.676	0.397	-0.8086	0.478	-1.0986	-0.3052	7.0801	-59.777	-23.088	-174.056	28.18	64942	63241	53774
 2024-12-17 5:5:58.696	0.4297	-0.8096	0.481	1.5259	0.3052	3.7231	-59.771	-23.005	-174.034	28.15	64941	63248	53778
 2024-12-17 5:5:58.721	0.4253	-0.8013	0.4712	4.7607	1.709	-1.8921	-59.65	-23.005	-174.106	28.13	64941	63244	53762
 2024-12-17 5:5:58.741	0.3926	-0.791	0.4551	4.8828	2.1362	-4.7607	-59.518	-23.071	-174.216	28.17	64946	63233	53772
 2024-12-17 5:5:58.761	0.3589	-0.7788	0.4443	1.6479	0.4272	-3.2959	-59.474	-23.121	-174.282	28.13	64945	63233	53783
 2024-12-17 5:5:58.781	0.3496	-0.7896	0.4517	-2.6245	-1.77	3.0518	-59.557	-23.082	-174.238	28.15	64941	63232	53790
 2024-12-17 5:5:58.801	0.4341	-0.7979	0.478	-1.1597	0.2441	5.0659	-59.683	-22.934	-174.139	28.15	64945	63234	53784
 2024-12-17 5:5:58.826	0.4258	-0.8145	0.4727	1.4648	0.1221	-1.6479	-59.705	-22.874	-174.128	28.17	64948	63247	53786
 2024-12-17 5:5:58.846	0.3999	-0.7954	0.4644	1.8311	0.7324	-6.1646	-59.661	-22.923	-174.183	28.15	64950	63243	53793
 2024-12-17 5:5:58.866	0.3594	-0.792	0.457	0.9155	-1.5869	-4.8828	-59.606	-23.027	-174.271	28.17	64940	63233	53782
 2024-12-17 5:5:58.886	0.3486	-0.7915	0.4585	-0.7935	-0.1221	0.6104	-59.59	-23.099	-174.304	28.17	64933	63221	53784
 2024-12-17 5:5:58.906	0.3804	-0.7935	0.4639	-0.6714	0.0	6.4697	-59.628	-23.033	-174.287	28.13	64932	63225	53789
 2024-12-17 5:5:58.931	0.4111	-0.7969	0.4692	-0.8545	0.7324	4.4556	-59.667	-22.928	-174.249	28.15	64941	63226	53795
 2024-12-17 5:5:58.951	0.4141	-0.8081	0.4727	1.0376	-0.7324	1.4038	-59.678	-22.879	-174.238	28.13	64937	63220	53800
 2024-12-17 5:5:58.971	0.4077	-0.8057	0.4683	1.77	1.8921	-1.6479	-59.645	-22.879	-174.265	28.17	64939	63213	53799
 2024-12-17 5:5:58.991	0.3921	-0.7881	0.4595	2.2583	0.1831	-3.54	-59.573	-22.934	-174.348	28.17	64938	63218	53804
 2024-12-17 5:5:59.16	0.3604	-0.7896	0.4551	0.6714	-0.2441	-2.6855	-59.546	-22.983	-174.397	28.17	64938	63212	53793
 2024-12-17 5:5:59.36	0.3579	-0.7935	0.4561	-1.8921	-0.1221	2.5024	-59.579	-22.961	-174.397	28.13	64937	63206	53788
 2024-12-17 5:5:59.56	0.3892	-0.7993	0.4688	-3.418	-1.4038	5.4321	-59.672	-22.89	-174.342	28.12	64939	63219	53781
 2024-12-17 5:5:59.76	0.4136	-0.8042	0.4814	-1.0986	-1.4648	3.418	-59.733	-22.835	-174.293	28.18	64952	63225	53784
 2024-12-17 5:5:59.96	0.4111	-0.7944	0.4785	2.5024	0.8545	-0.6714	-59.7	-22.824	-174.309	28.17	64964	63223	53768
 2024-12-17 5:5:59.121	0.3862	-0.7949	0.4634	4.1504	2.1362	-1.0986	-59.579	-22.83	-174.386	28.15	64968	63221	53771
 2024-12-17 5:5:59.141	0.375	-0.7979	0.4497	1.5869	2.2583	0.3662	-59.535	-22.802	-174.441	28.17	64969	63219	53768
 2024-12-17 5:5:59.161	0.3735	-0.7944	0.4521	-2.2583	-1.4648	0.4883	-59.595	-22.808	-174.424	28.15	64968	63224	53788
 2024-12-17 5:5:59.181	0.3853	-0.8013	0.4717	-2.6245	-2.3193	2.7466	-59.678	-22.78	-174.37	28.17	64969	63230	53785
 2024-12-17 5:5:59.201	0.3989	-0.8008	0.4731	0.6714	-0.9155	-0.061	-59.7	-22.747	-174.38	28.17	64963	63231	53783
 2024-12-17 5:5:59.226	0.3853	-0.7998	0.4688	1.77	0.7324	-0.7935	-59.683	-22.758	-174.391	28.18	64958	63225	53797
 2024-12-17 5:5:59.246	0.3818	-0.7935	0.46	2.2583	2.1973	0.1221	-59.639	-22.753	-174.435	28.13	64959	63215	53796
 2024-12-17 5:5:59.266	0.3823	-0.8037	0.4521	0.1831	0.4883	1.0986	-59.59	-22.731	-174.479	28.13	64953	63215	53796
 2024-12-17 5:5:59.286	0.3896	-0.7896	0.4614	-1.5869	-1.4038	-0.6714	-59.601	-22.72	-174.485	28.15	64956	63221	53803
 2024-12-17 5:5:59.306	0.3794	-0.8027	0.4688	-2.3193	-1.5869	0.4272	-59.667	-22.742	-174.474	28.15	64959	63215	53798
 2024-12-17 5:5:59.331	0.3906	-0.7979	0.4712	-1.8921	-1.2817	0.4883	-59.722	-22.747	-174.457	28.15	64971	63228	53757
 2024-12-17 5:5:59.351	0.3916	-0.7988	0.4707	-0.9766	-2.1362	-0.3662	-59.766	-22.758	-174.441	28.15	64957	63227	53797
 2024-12-17 5:5:59.371	0.3906	-0.7974	0.4688	-0.3052	0.6104	-0.3052	-59.788	-22.78	-174.43	28.15	64952	63235	53796
 2024-12-17 5:5:59.391	0.3833	-0.8008	0.4629	0.6104	-0.4883	0.2441	-59.788	-22.78	-174.457	28.15	64943	63239	53798
 2024-12-17 5:5:59.411	0.3882	-0.7959	0.4639	1.4038	1.4038	0.2441	-59.76	-22.769	-174.474	28.17	64934	63234	53797
 2024-12-17 5:5:59.436	0.3745	-0.8013	0.4575	-0.3052	0.6104	0.4883	-59.744	-22.753	-174.501	28.17	64933	63231	53792
 2024-12-17 5:5:59.456	0.3721	-0.8032	0.4712	-1.2817	-3.2349	1.2817	-59.777	-22.747	-174.485	28.15	64922	63236	53781
 2024-12-17 5:5:59.476	0.3887	-0.7959	0.479	1.2207	0.4883	3.0518	-59.793	-22.72	-174.446	28.12	64931	63235	53778
 2024-12-17 5:5:59.496	0.394	-0.8013	0.4653	2.8687	2.5024	2.2583	-59.755	-22.659	-174.463	28.13	64938	63228	53779
 2024-12-17 5:5:59.516	0.3984	-0.8003	0.4575	2.3193	0.0	0.7935	-59.689	-22.615	-174.479	28.17	64946	63225	53775
 2024-12-17 5:5:59.541	0.3975	-0.7983	0.4565	0.6714	0.9766	-0.7935	-59.661	-22.615	-174.512	28.17	64956	63217	53775
 2024-12-17 5:5:59.561	0.3823	-0.793	0.457	-1.0376	-0.4272	-2.1362	-59.667	-22.654	-174.545	28.15	64952	63218	53768
 2024-12-17 5:5:59.581	0.3677	-0.7915	0.4663	-1.8921	-2.3193	-0.9766	-59.711	-22.692	-174.534	28.18	64950	63217	53774
 2024-12-17 5:5:59.601	0.3721	-0.7974	0.4712	-1.3428	0.2441	2.3804	-59.749	-22.67	-174.523	28.17	64948	63218	53762
 2024-12-17 5:5:59.626	0.3813	-0.811	0.4678	-1.709	-0.061	2.8687	-59.804	-22.61	-174.501	28.15	64943	63224	53749
 2024-12-17 5:5:59.646	0.4028	-0.8076	0.478	-0.6104	-1.8311	2.2583	-59.843	-22.588	-174.457	28.15	64940	63221	53750
 2024-12-17 5:5:59.666	0.4023	-0.8003	0.478	2.1362	0.1831	-0.9155	-59.788	-22.599	-174.479	28.18	64942	63224	53749
 2024-12-17 5:5:59.686	0.3818	-0.7925	0.4644	5.0659	1.709	-2.2583	-59.667	-22.626	-174.551	28.15	64939	63224	53748
 2024-12-17 5:5:59.706	0.3623	-0.7925	0.4453	2.6245	3.2959	0.0	-59.59	-22.593	-174.622	28.15	64941	63222	53750
 2024-12-17 5:5:59.726	0.397	-0.8003	0.4702	-4.0894	-2.4414	2.3804	-59.694	-22.544	-174.556	28.18	64940	63224	53764
 2024-12-17 5:5:59.751	0.397	-0.8037	0.4795	-1.709	-1.0986	0.0	-59.793	-22.538	-174.507	28.18	64947	63228	53761
 2024-12-17 5:5:59.771	0.3857	-0.8032	0.4775	0.6714	0.061	-1.2817	-59.815	-22.549	-174.507	28.15	64945	63229	53756
 2024-12-17 5:5:59.791	0.377	-0.8008	0.4717	2.2583	1.2817	-0.1831	-59.788	-22.566	-174.54	28.15	64948	63228	53745
 2024-12-17 5:5:59.811	0.3726	-0.7988	0.4653	2.0142	0.9155	1.1597	-59.722	-22.544	-174.573	28.13	64943	63231	53736
 2024-12-17 5:5:59.836	0.3809	-0.7935	0.4639	2.5024	0.8545	1.6479	-59.678	-22.511	-174.584	28.15	64942	63223	53747
 2024-12-17 5:5:59.856	0.3853	-0.8027	0.4561	0.9766	2.0752	2.1973	-59.639	-22.462	-174.6	28.18	64944	63208	53767
 2024-12-17 5:5:59.876	0.3911	-0.8008	0.458	-2.0142	-1.5259	-0.1221	-59.656	-22.44	-174.606	28.18	64946	63219	53760
 2024-12-17 5:5:59.896	0.3823	-0.8008	0.4756	-2.0752	-3.3569	-1.3428	-59.716	-22.478	-174.578	28.15	64949	63226	53744
 2024-12-17 5:5:59.916	0.3813	-0.7915	0.4785	0.4883	1.2817	0.0	-59.727	-22.495	-174.589	28.17	64948	63224	53745
 2024-12-17 5:5:59.941	0.376	-0.7935	0.4648	2.0142	1.77	0.9155	-59.689	-22.467	-174.622	28.15	64946	63230	53748
 2024-12-17 5:5:59.961	0.377	-0.8013	0.4585	0.5493	0.9766	1.9531	-59.667	-22.429	-174.633	28.15	64952	63231	53754
 2024-12-17 5:5:59.981	0.3892	-0.812	0.4614	-1.2817	0.2441	2.5024	-59.689	-22.385	-174.628	28.15	64960	63224	53761
 2024-12-17 5:6:0.1	0.4062	-0.7969	0.4717	-1.0986	-0.8545	-0.7935	-59.727	-22.396	-174.628	28.15	64950	63219	53763
 2024-12-17 5:6:0.26	0.3848	-0.7944	0.4717	0.0	-0.4883	-4.1504	-59.711	-22.478	-174.672	28.15	64941	63212	53758
 2024-12-17 5:6:0.46	0.3511	-0.7988	0.4644	-0.1831	-0.7935	-2.7466	-59.711	-22.527	-174.694	28.18	64945	63204	53761
 2024-12-17 5:6:0.66	0.353	-0.8057	0.4668	-1.2817	-0.4272	2.5635	-59.749	-22.484	-174.672	28.13	64948	63204	53754
 2024-12-17 5:6:0.86	0.3867	-0.8032	0.4761	-0.4883	0.0	5.3101	-59.782	-22.39	-174.622	28.15	64944	63213	53751
 2024-12-17 5:6:0.106	0.4014	-0.7954	0.4648	3.1128	2.0142	-2.0142	-59.711	-22.335	-174.65	28.15	64944	63216	53743
 2024-12-17 5:6:0.131	0.3687	-0.7988	0.4531	1.5259	-0.3662	-3.1738	-59.639	-22.368	-174.716	28.15	64949	63221	53726
 2024-12-17 5:6:0.151	0.3613	-0.7949	0.4526	-2.3193	-1.5259	-0.4883	-59.623	-22.418	-174.738	28.15	64956	63221	53716
 2024-12-17 5:6:0.171	0.3809	-0.8013	0.4648	-4.3945	-4.5166	2.0142	-59.7	-22.434	-174.705	28.18	64948	63223	53728
 2024-12-17 5:6:0.191	0.3999	-0.8003	0.4785	-3.0518	-1.77	0.1831	-59.832	-22.451	-174.617	28.18	64941	63227	53736
 2024-12-17 5:6:0.381	0.394	-0.8027	0.4692	2.4414	2.7466	2.9297	-59.815	-22.302	-174.644	28.18	64939	63230	53760
 2024-12-17 5:6:0.401	0.3965	-0.8032	0.4595	2.0752	1.0376	0.1831	-59.76	-22.275	-174.672	28.18	64946	63232	53762
 2024-12-17 5:6:0.421	0.3853	-0.7925	0.457	0.2441	-0.1831	-2.5635	-59.738	-22.308	-174.699	28.17	64943	63231	53753
